antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Soil_Type_Loam'}),frozenset({'Rainfall_Category_Very High'}),0.166795,0.777353,0.129521,0.7765280733834947,0.9989388004979652,1.0,-0.00013759363499998845,0.9963085894993832,-0.001273365033689632,0.1589942390811991,-0.003705087499518247,0.4715730353062764
frozenset({'Soil_Type_Peaty'}),frozenset({'Rainfall_Category_Very High'}),0.166283,0.777353,0.129397,0.7781733550633559,1.0010553185790187,1.0,0.00013641110100001685,1.0036981809087464,0.0012644651072029824,0.15891771334952026,0.0036845547586807,0.4723159183013155
frozenset({'Soil_Type_Sandy'}),frozenset({'Rainfall_Category_Very High'}),0.167119,0.777353,0.12987,0.7771109209605133,0.9996885854438244,1.0,-4.04560069999782e-05,0.9989139035410353,-0.0003738770585277179,0.15942754866793848,-0.0010872773470412707,0.4720889388356499
frozenset({'Soil_Type_Silt'}),frozenset({'Rainfall_Category_Very High'}),0.166672,0.777353,0.12963,0.7777551118364213,1.0005172834431995,1.0,6.702078400000477e-05,1.0018093187192922,0.0006204231699677626,0.1591733740997919,0.001806050997414559,0.47225666425123314
frozenset({'Crop_Barley'}),frozenset({'Rainfall_Category_Very High'}),0.166777,0.777353,0.129492,0.7764379980452939,0.9988229260648559,1.0,-0.00015260128100000325,0.9959071669304006,-0.0014123430098524285,0.15895649355910232,-0.004109653194096766,0.4715093445928062
frozenset({'Crop_Cotton'}),frozenset({'Rainfall_Category_Very High'}),0.166585,0.777353,0.129439,0.7770147372212384,0.999564853060628,1.0,-5.634950499999736e-05,0.9984830263016207,-0.0005220797494136217,0.1589185499306936,-0.0015192784037583653,0.47176362413417156
frozenset({'Crop_Maize'}),frozenset({'Rainfall_Category_Very High'}),0.166824,0.777353,0.129503,0.7762851867836763,0.9986263470825691,1.0,-0.0001781368719999954,0.9952268998151181,-0.0016482414391043648,0.1589629716917442,-0.004795991934872934,0.4714400142546894
frozenset({'Crop_Rice'}),frozenset({'Rainfall_Category_Very High'}),0.166792,0.777353,0.129808,0.7782627464146962,1.0011703131199032,1.0,0.00015173842400001414,1.0041028126757519,0.001402945108700673,0.15940329372237785,0.004086048384645698,0.47262497264029557
frozenset({'Crop_Soybean'}),frozenset({'Rainfall_Category_Very High'}),0.166349,0.777353,0.129419,0.7779968620190083,1.0008282749523167,1.0,0.00010710580300002381,1.0029002383698895,0.000992728948539879,0.15893614382223384,0.0028918513117551343,0.4722418223645256
frozenset({'Crop_Wheat'}),frozenset({'Rainfall_Category_Very High'}),0.166673,0.777353,0.129692,0.7781224313476088,1.0009898094528598,1.0,0.00012824343100001356,1.003467819447825,0.001186605856868549,0.15926143326939562,0.0034558352351878674,0.4724802029292727
frozenset({'Weather_Condition_Cloudy'}),frozenset({'Rainfall_Category_Very High'}),0.332649,0.777353,0.258455,0.7769600990834183,0.9994945656393149,1.0,-0.00013069809699994828,0.9982384276760929,-0.0007571833319488355,0.3035123134718342,-0.0017646809370061923,0.5547204834243854
frozenset({'Weather_Condition_Rainy'}),frozenset({'Rainfall_Category_Very High'}),0.333561,0.777353,0.259323,0.7774380098392799,1.0001093580899283,1.0,2.8355967000015525e-05,1.000381960276409,0.00016407522975678442,0.3045159002384948,0.0003818144384606488,0.5555177437165573
frozenset({'Weather_Condition_Sunny'}),frozenset({'Rainfall_Category_Very High'}),0.33379,0.777353,0.259575,0.7776596063393152,1.0003944235621594,1.0,0.00010234213000004377,1.0013789952166008,0.0005918074684397401,0.30482004960261544,0.0013770962075178627,0.5557906304900642
frozenset({'Temperature_Category_Mild'}),frozenset({'Rainfall_Category_Very High'}),0.200104,0.777353,0.155659,0.7778904969415903,1.000691445124146,1.0,0.00010755528799999414,1.0024199637304532,0.0008638214944634976,0.1894127267284661,0.0024141216436346855,0.4890664289383562
frozenset({'Temperature_Category_Warm'}),frozenset({'Rainfall_Category_Very High'}),0.399517,0.777353,0.310657,0.7775814295762133,1.000293855656585,1.0,9.126149900001712e-05,1.0010270256470857,0.0004892217278514343,0.35863811787631905,0.0010259719475824275,0.5886079149532826
frozenset({'Temperature_Category_Hot'}),frozenset({'Rainfall_Category_Very High'}),0.400379,0.777353,0.311037,0.7768564285339641,0.9993612020973279,1.0,-0.00019881678699995575,0.9977746548431871,-0.0010648818956154637,0.35887711363282354,-0.0022303083627260986,0.588489833634245
frozenset({'Yield_Category_High'}),frozenset({'Rainfall_Category_Very High'}),0.395319,0.777353,0.297679,0.7530095947829476,0.968684233267187,1.0,-0.00962341060699995,0.9014398749795173,-0.050749895172664004,0.34020729308691616,-0.10933632708750783,0.5679744385969493
frozenset({'Yield_Category_Very High'}),frozenset({'Rainfall_Category_Very High'}),0.424435,0.777353,0.418429,0.9858494233510431,1.2682133128077504,1.0,0.08849317944500001,15.734129111721542,0.3674461030495086,0.534147179007326,0.936443892579029,0.7620617703863003
"frozenset({'Fertilizer_Used', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.250093,0.777353,0.194273,0.7768030292731104,0.9992925083882231,1.0,-0.0001375438289999975,0.9975359400035831,-0.0009432165858708705,0.2331724623817623,-0.0024701465858042513,0.5133595452867231
"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",frozenset({'Irrigation_Used'}),0.294464,0.499491,0.180549,0.6131445609650076,1.227538756384014,1.0,0.03346688217599997,1.293788194495896,0.26272475083072083,0.29433849685200336,0.2270759586041561,0.4873052666624349
"frozenset({'Fertilizer_Used', 'Irrigation_Used'})",frozenset({'Yield_Category_Very High'}),0.250093,0.424435,0.180549,0.7219274429912071,1.7009140221499337,1.0,0.07440077754499998,2.0698374776400543,0.5495092145662676,0.3654993430894835,0.5168702804917031,0.5736570667663753
"frozenset({'Yield_Category_Very High', 'Irrigation_Used'})",frozenset({'Fertilizer_Used'}),0.277442,0.49994,0.180549,0.6507630423656114,1.3016822866056155,1.0,0.04184464651999997,1.4318644950615622,0.320754015781477,0.3025117578954246,0.3016098915442376,0.5059521896630234
"frozenset({'Region_East', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.124779,0.777353,0.096862,0.7762684426065284,0.9986048070908949,1.0,-0.0001353299869999991,0.9951524165562206,-0.0015937865357097312,0.12028512176040336,-0.004871196977599404,0.4504366759152616
"frozenset({'Region_East', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.105895,0.49994,0.073629,0.6953019500448557,1.3907707925848216,1.0,0.0206878537,1.6411657379284694,0.3142519712829065,0.138346805560253,0.3906770188474498,0.4212888115628127
"frozenset({'Region_North', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.124934,0.777353,0.097091,0.7771383290377318,0.9997238436562692,1.0,-2.681970199999717e-05,0.9990367524332864,-0.00031557100391915895,0.12058057913849549,-0.0009641763071953648,0.4510189138605421
"frozenset({'Region_North', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.10667,0.49994,0.07374,0.6912908971594638,1.382747724045813,1.0,0.0204114002,1.6198420953537807,0.30985445578593857,0.13838271998798957,0.38265587561385395,0.41939429844171533
"frozenset({'Region_South', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.125135,0.777353,0.097244,0.7771127182642746,0.9996908975256732,1.0,-3.006765499999342e-05,0.9989219585170848,-0.00035329886198442307,0.12076339593961583,-0.001079204910577384,0.4511045193630749
"frozenset({'Region_South', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.105885,0.49994,0.073526,0.6943948623506634,1.388956399469263,1.0,0.020589853099999993,1.636294480669983,0.3131979619890107,0.13812913418961897,0.3888630611339908,0.42073225535423314
"frozenset({'Region_West', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.125092,0.777353,0.097092,0.7761647427493364,0.9984714058469402,1.0,-0.0001486414760000082,0.9946913758571428,-0.0017467666831753948,0.12055831418024146,-0.005336956036522009,0.45053276392477093
"frozenset({'Region_West', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.105985,0.49994,0.073569,0.6941453979336698,1.3884574107566303,1.0,0.020582859099999996,1.6349598685834152,0.3129435772619045,0.1381951175529157,0.3883641921642799,0.42065052830635563
"frozenset({'Soil_Type_Chalky', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.083238,0.777353,0.064628,0.7764242293183402,0.9988052137424571,1.0,-7.730901399999324e-05,0.9958458348199896,-0.001303126285256919,0.08119472890071525,-0.0041714942561981595,0.42978138884991746
"frozenset({'Soil_Type_Chalky', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.070955,0.49994,0.049114,0.6921851877950813,1.3845365199725594,1.0,0.013640757299999993,1.6245482029211111,0.2989485323611504,0.09412761292572937,0.3844442422810889,0.39521248828486716
"frozenset({'Fertilizer_Used', 'Soil_Type_Clay'})",frozenset({'Rainfall_Category_Very High'}),0.08285,0.777353,0.064292,0.7760048280024141,0.9982656888214416,1.0,-0.00011169604999998473,0.9939812452850529,-0.0018906825609391266,0.08077787591828736,-0.006055199475339242,0.42935557016063525
"frozenset({'Yield_Category_Very High', 'Soil_Type_Clay'})",frozenset({'Fertilizer_Used'}),0.070577,0.49994,0.048816,0.6916700908227893,1.3835062023898654,1.0,0.01353173462,1.6218342272873487,0.29824822391251155,0.09357083846877809,0.38341417194494526,0.39465690403442943
"frozenset({'Fertilizer_Used', 'Soil_Type_Loam'})",frozenset({'Rainfall_Category_Very High'}),0.083746,0.777353,0.06492,0.7752012036395769,0.9972318928975342,1.0,-0.00018020433799999236,0.9904279008817598,-0.003020349086051731,0.08153945281149089,-0.009664609720423196,0.4293576928710869
"frozenset({'Yield_Category_Very High', 'Soil_Type_Loam'})",frozenset({'Fertilizer_Used'}),0.070739,0.49994,0.049166,0.6950338568540693,1.390234541853161,1.0,0.013800744340000004,1.6397230028276089,0.3020646635123534,0.09427569399037035,0.3901408968005225,0.39668882905511
"frozenset({'Soil_Type_Peaty', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.082952,0.777353,0.064602,0.7787877326646736,1.0018456642795148,1.0,0.00011901394400001819,1.0064857735149868,0.002008906925822621,0.08118858418279183,0.006443979324552513,0.43094641710399395
"frozenset({'Soil_Type_Peaty', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.070615,0.49994,0.049046,0.6945549812362812,1.3892766756736432,1.0,0.013742736900000004,1.6371522509156657,0.301490741249725,0.094046315595704,0.38918326048130475,0.39632937684448777
"frozenset({'Fertilizer_Used', 'Soil_Type_Sandy'})",frozenset({'Rainfall_Category_Very High'}),0.08364,0.777353,0.064929,0.7762912482065997,0.9986341445991714,1.0,-8.880492000000462e-05,0.9952538656405323,-0.0014903369249215947,0.08156253768541223,-0.004768767571089166,0.4299085040304372
"frozenset({'Yield_Category_Very High', 'Soil_Type_Sandy'})",frozenset({'Fertilizer_Used'}),0.070808,0.49994,0.049199,0.6948226189131173,1.3898120152680666,1.0,0.013799248480000005,1.638588017955482,0.3018517495397624,0.09433245965383885,0.3897184716096414,0.39661621404510927
"frozenset({'Fertilizer_Used', 'Soil_Type_Silt'})",frozenset({'Rainfall_Category_Very High'}),0.083514,0.777353,0.064918,0.7773307469406328,0.9999713732893972,1.0,-1.858441999999516e-06,0.9999000622714567,-3.123521355251485e-05,0.08156050199196181,-9.994771709120468e-05,0.4304211781047617
"frozenset({'Yield_Category_Very High', 'Soil_Type_Silt'})",frozenset({'Fertilizer_Used'}),0.070741,0.49994,0.049123,0.6944063555788016,1.3889793886842452,1.0,0.013756744459999998,1.6363560209085022,0.3013658323859454,0.09418511459895161,0.3888860448322234,0.3963320732568569
"frozenset({'Fertilizer_Used', 'Crop_Barley'})",frozenset({'Rainfall_Category_Very High'}),0.083265,0.777353,0.064786,0.7780700174142796,1.0009223832856884,1.0,5.970245499999083e-05,1.0032308271551489,0.0010052340957797618,0.0814066285346656,0.0032204225265988424,0.43070590982928125
"frozenset({'Yield_Category_Very High', 'Crop_Barley'})",frozenset({'Fertilizer_Used'}),0.070806,0.49994,0.049227,0.6952376917210407,1.3906422605133428,1.0,0.013828248360000003,1.6408197024885307,0.3023134047530189,0.09439157537884527,0.39054851761996695,0.3968517538094742
"frozenset({'Crop_Cotton', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.083394,0.777353,0.064664,0.7754035062474519,0.9974921383817287,1.0,-0.00016257608199998774,0.9913200169781105,-0.002735405980095102,0.08122771118086934,-0.008755984821479957,0.4292941828178289
"frozenset({'Crop_Cotton', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.07071,0.49994,0.049042,0.6935652665818132,1.387297008804683,1.0,0.013691242600000007,1.6318646206387304,0.3004162558920364,0.0940207972270364,0.3872040686753853,0.3958305190371961
"frozenset({'Fertilizer_Used', 'Crop_Maize'})",frozenset({'Rainfall_Category_Very High'}),0.083154,0.777353,0.064451,0.775079972099959,0.9970759386018438,1.0,-0.00018901136200000224,0.9898940618082659,-0.003188415658871647,0.08096289708261731,-0.010209110834823345,0.4289954123492284
"frozenset({'Yield_Category_Very High', 'Crop_Maize'})",frozenset({'Fertilizer_Used'}),0.070454,0.49994,0.048772,0.6922531013143328,1.384672363312263,1.0,0.013549227240000003,1.624906707868278,0.2988636354999806,0.09350065756428987,0.384580053022303,0.3949044039995675
"frozenset({'Fertilizer_Used', 'Crop_Rice'})",frozenset({'Rainfall_Category_Very High'}),0.08346,0.777353,0.064929,0.7779654924514737,1.0007879206119663,1.0,5.111861999999856e-05,1.0027585462198478,0.0008589917317807212,0.08158098416352133,0.0027509575762249983,0.4307456261528742
"frozenset({'Yield_Category_Very High', 'Crop_Rice'})",frozenset({'Fertilizer_Used'}),0.070879,0.49994,0.049092,0.6926169951607669,1.3854002383501358,1.0,0.01365675274,1.6268303456189468,0.2994087201113796,0.09409518771311433,0.38530775339112694,0.3954063893273931
"frozenset({'Fertilizer_Used', 'Crop_Soybean'})",frozenset({'Rainfall_Category_Very High'}),0.083138,0.777353,0.064467,0.7754215882027472,0.9975153993137574,1.0,-0.00016057371400000908,0.9913998332172889,-0.0027092856322790317,0.08098625167080388,-0.00867477126236939,0.4291765117354472
"frozenset({'Yield_Category_Very High', 'Crop_Soybean'})",frozenset({'Fertilizer_Used'}),0.070688,0.49994,0.049006,0.6932718424626528,1.386710090136122,1.0,0.013666241279999998,1.630303536574117,0.30008085128905454,0.09394925827514944,0.38661729085040364,0.39564780265709754
"frozenset({'Fertilizer_Used', 'Crop_Wheat'})",frozenset({'Rainfall_Category_Very High'}),0.083529,0.777353,0.064992,0.7780770750278345,1.000931462318708,1.0,6.04812629999979e-05,1.0032627319954681,0.0010154118396130442,0.08165952581386875,0.003252121195590143,0.43084193957192696
"frozenset({'Yield_Category_Very High', 'Crop_Wheat'})",frozenset({'Fertilizer_Used'}),0.070898,0.49994,0.049325,0.6957177917571723,1.3916025758234434,1.0,0.013880253879999999,1.643408607055115,0.3028774365273542,0.09458057613137161,0.3915086024820468,0.3971898155889514
"frozenset({'Weather_Condition_Cloudy', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.166436,0.777353,0.129339,0.777109519575092,0.9996867826780009,1.0,-4.052390799999528e-05,0.9989076230422951,-0.0003757332787687371,0.15880532874946285,-0.0010935715500678665,0.47174669446844386
"frozenset({'Weather_Condition_Cloudy', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.14098,0.49994,0.097986,0.6950347567030785,1.390236341767169,1.0,0.027504458800000006,1.639727841094106,0.3267652005179572,0.18047497485882266,0.39014269628260306,0.445515138082707
"frozenset({'Weather_Condition_Rainy', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.166235,0.777353,0.128966,0.7758053358197732,0.9980090587156327,1.0,-0.000257275954999997,0.9930967840564544,-0.002386945111834089,0.15831391737517525,-0.006951201589182795,0.4708546858476832
"frozenset({'Weather_Condition_Rainy', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.141576,0.49994,0.098038,0.6924761258970447,1.3851184660100104,1.0,0.02725849456,1.6260851339060127,0.32389599103606537,0.18039000658720317,0.3850260486682492,0.44428782892043894
"frozenset({'Weather_Condition_Sunny', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.167269,0.777353,0.129984,0.7770955765862173,0.99966884618213,1.0,-4.305895700001949e-05,0.9988451399490409,-0.00039764556811139594,0.15956044279790532,-0.0011561952947160914,0.472154592409128
"frozenset({'Weather_Condition_Sunny', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.141879,0.49994,0.09844,0.6938306585188787,1.387827856380523,1.0,0.02750901273999999,1.6332791440871102,0.325652839433541,0.1811626875532547,0.38773478886309387,0.44536714347714546
"frozenset({'Yield_Category_Medium', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Medium'}),0.029227,0.110995,0.018822,0.6439935675916104,5.802005203762426,1.0,0.015577949134999998,2.4971599360884187,0.8525636724730076,0.15504118616144977,0.5995450729654056,0.4067843868409874
"frozenset({'Rainfall_Category_Medium', 'Fertilizer_Used'})",frozenset({'Yield_Category_High'}),0.05575,0.395319,0.03599,0.645560538116592,1.6330116642928674,1.0,0.013950965750000002,1.7060205339068828,0.41052105124662125,0.08670638601326495,0.4138405839055502,0.36830046920045967
"frozenset({'Rainfall_Category_Medium', 'Yield_Category_High'})",frozenset({'Fertilizer_Used'}),0.040866,0.49994,0.03599,0.8806832085352126,1.761577806407194,1.0,0.015559451960000002,4.191027883511074,0.4507473301406811,0.0712933029064055,0.7613950496644657,0.4763359235859245
"frozenset({'Fertilizer_Used', 'Rainfall_Category_High'})",frozenset({'Yield_Category_High'}),0.055901,0.395319,0.042631,0.7626160533800826,1.929115608862925,1.0,0.020532272581000002,2.547269975960814,0.5101453865684421,0.10433712116576806,0.6074228450705127,0.4352277725155645
"frozenset({'Yield_Category_High', 'Rainfall_Category_High'})",frozenset({'Fertilizer_Used'}),0.056774,0.49994,0.042631,0.7508894916687217,1.5019592184436565,1.0,0.014247406440000002,2.0073821989676874,0.3543190722323169,0.0829262978935308,0.5018387626859211,0.4180808621683209
"frozenset({'Fertilizer_Used', 'Temperature_Category_Mild'})",frozenset({'Rainfall_Category_Very High'}),0.09997,0.777353,0.07776,0.7778333500050014,1.0006179303418157,1.0,4.802059000000303e-05,1.0021621157136422,0.0006861423949334724,0.09725312451926864,0.002157451054815299,0.43893256225063637
"frozenset({'Temperature_Category_Warm', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.199319,0.777353,0.154819,0.7767397990156484,0.9992111679193988,1.0,-0.00012222260699998322,0.9972534245617983,-0.0009850080226166498,0.18837797026962244,-0.0027541398911801215,0.48795078489708754
"frozenset({'Temperature_Category_Hot', 'Fertilizer_Used'})",frozenset({'Rainfall_Category_Very High'}),0.200651,0.777353,0.15571,0.7760240417441229,0.9982904057025868,1.0,-0.00026665680300000383,0.9940665138069915,-0.002137815845874785,0.18936049636747926,-0.005968902594138202,0.4881660049693763
"frozenset({'Rainfall_Category_Very High', 'Fertilizer_Used'})",frozenset({'Yield_Category_Very High'}),0.388289,0.424435,0.288461,0.7429028378347057,1.7503335913266005,1.0,0.12365755828500002,2.2387061574407987,0.7007889928271571,0.5502219305959033,0.5533134187011123,0.71126905883866
"frozenset({'Rainfall_Category_Very High', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.418429,0.49994,0.288461,0.6893905537140113,1.3789465810177446,1.0,0.07927160574000003,1.6099317196540688,0.47252828323339074,0.45794147716809447,0.3788556447506525,0.6331908963313426
"frozenset({'Fertilizer_Used', 'Yield_Category_Very High'})",frozenset({'Rainfall_Category_Very High'}),0.294464,0.777353,0.288461,0.9796138067811346,1.2601917105628133,1.0,0.059558526208000034,10.921460304514463,0.2926426758260768,0.36823742972543777,0.9084371528973426,0.6753474493201514
frozenset({'Yield_Category_Very High'}),"frozenset({'Rainfall_Category_Very High', 'Fertilizer_Used'})",0.424435,0.388289,0.288461,0.6796352798426143,1.7503335913266003,1.0,0.12365755828500002,1.909420611918455,0.7447991722764469,0.5502219305959033,0.47628092325070875,0.71126905883866
"frozenset({'Temperature_Category_Mild', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.076224,0.49994,0.054376,0.7133711167086482,1.4269134630328604,1.0,0.016268573440000003,1.7446252947638223,0.3238735937447157,0.10421090557851082,0.4268110160953649,0.41106808425743246
"frozenset({'Temperature_Category_Warm', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.165283,0.49994,0.115295,0.6975611526896293,1.3952897401480764,1.0,0.032663416979999985,1.653425161638793,0.3394000351501954,0.20965471843586797,0.39519488199341934,0.4640894134052619
"frozenset({'Temperature_Category_Hot', 'Fertilizer_Used'})",frozenset({'Yield_Category_Very High'}),0.200651,0.424435,0.124793,0.6219405834010296,1.4653376451070945,1.0,0.039629692815000006,1.5224194259669381,0.39727756906686923,0.24943982826063926,0.34315078818383615,0.4579810236147066
"frozenset({'Temperature_Category_Hot', 'Yield_Category_Very High'})",frozenset({'Fertilizer_Used'}),0.182928,0.49994,0.124793,0.6821973672701828,1.3645584815581526,1.0,0.033339975679999995,1.5734923140964991,0.326975133264142,0.22361331362272097,0.3644709980206031,0.46590666059232627
"frozenset({'Region_East', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.124704,0.777353,0.097041,0.7781707082371055,1.001051913657123,1.0,0.00010197148800000777,1.003686204966924,0.0012005176506276816,0.12054543015294107,0.0036726667644548785,0.4515029430389017
"frozenset({'Region_East', 'Yield_Category_Very High'})",frozenset({'Irrigation_Used'}),0.105895,0.499491,0.069272,0.6541574200859341,1.3096480618988813,1.0,0.016378400555,1.4472162453922397,0.2644388366925095,0.12921132445711173,0.3090182595836121,0.3964213008003581
"frozenset({'Region_North', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.125009,0.777353,0.097162,0.7772400387172123,0.9998546847020753,1.0,-1.4121177000003815e-05,0.9994929013179155,-0.00016607288656814013,0.12066815697963239,-0.0005073559616240266,0.451115436498567
"frozenset({'Region_North', 'Yield_Category_Very High'})",frozenset({'Irrigation_Used'}),0.10667,0.499491,0.069569,0.6521889940939346,1.3057071981155508,1.0,0.016288295030000004,1.439025768308132,0.262088489310093,0.1296497152398843,0.30508541123922767,0.3957343904584602
"frozenset({'Region_South', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.124734,0.777353,0.096887,0.7767489217053891,0.9992229035012268,1.0,-7.534910199999412e-05,0.9972941752432941,-0.0008877420688335418,0.12032662692498759,-0.002713166108731955,0.4506929956753556
"frozenset({'Region_South', 'Yield_Category_Very High'})",frozenset({'Irrigation_Used'}),0.105885,0.499491,0.069183,0.6533786655333615,1.3080889656337382,1.0,0.016294395464999986,1.4439647829818534,0.2634180200444734,0.1290263020964466,0.3074623344102934,0.39594283282974496
"frozenset({'Region_West', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.125044,0.777353,0.097395,0.7788858321870702,1.0019718611584059,1.0,0.00019167146800000423,1.006932311041991,0.0022492337602707775,0.12098727705024337,0.0068845849576694585,0.45208820079688095
"frozenset({'Region_West', 'Yield_Category_Very High'})",frozenset({'Irrigation_Used'}),0.105985,0.499491,0.069418,0.6549794782280511,1.3112938535990661,1.0,0.01647944636499999,1.4506644341892962,0.26553740983537677,0.1294971812751605,0.31066070385957323,0.3969784786508741
"frozenset({'Soil_Type_Chalky', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.083351,0.777353,0.065042,0.7803385682235366,1.0038406852788073,1.0,0.00024885009700001404,1.0135916815227488,0.004173888644470277,0.08174576641840381,0.013409424890237383,0.4320048465911053
"frozenset({'Soil_Type_Chalky', 'Yield_Category_Very High'})",frozenset({'Irrigation_Used'}),0.070955,0.499491,0.046434,0.6544147699246001,1.310163286074424,1.0,0.010992616094999998,1.4482939559969006,0.2548168915668389,0.0886124745234842,0.3095324358295258,0.37368870294400547
"frozenset({'Soil_Type_Clay', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Very High'}),0.082976,0.777353,0.064409,0.7762365021210952,0.9985637183121377,1.0,-9.264252799999484e-05,0.9950103663488984,-0.0015660386775184045,0.080923962207257,-0.005014654942149574,0.4295466626058816
"frozenset({'Yield_Category_Very High', 'Soil_Type_Clay'})",frozenset({'Irrigation_Used'}),0.070577,0.499491,0.046022,0.6520821230712555,1.3054932382590585,1.0,0.010769423692999998,1.4385837382610465,0.251775553715675,0.08782053483854471,0.30487188656199077,0.3721099596739325
"frozenset({'Irrigation_Used', 'Soil_Type_Loam'})",frozenset({'Rainfall_Category_Very High'}),0.083477,0.777353,0.064812,0.7764054769577249,0.9987810903897263,1.0,-7.909638099999616e-05,0.9957623155103136,-0.0013297803807431035,0.08142026939089317,-0.004255718883591864,0.42989036302009404
