antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.06109810044236274,0.06937288576632838,0.011293260473588343,0.1848381601362862,2.664415039023811,1.0,0.0070547089310606555,1.141647055496688,0.6653337239779235,0.09475982532751093,0.12407254485061735,0.17381442890535242
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.06937288576632838,0.06109810044236274,0.011293260473588343,0.16279069767441862,2.6644150390238104,1.0,0.0070547089310606555,1.1214661578049556,0.6712496205282248,0.09475982532751093,0.1083101411126852,0.17381442890535242
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.0195160031225605,0.06937288576632838,0.014467863648191517,0.7413333333333333,10.686211552888222,1.0,0.013113982192954819,3.5977852354394515,0.9244632956055537,0.1944055944055944,0.7220512246952242,0.474942735683921
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PAINTED METAL PEARS ASSORTED'}),0.06937288576632838,0.0195160031225605,0.014467863648191517,0.20855213803450864,10.686211552888222,1.0,0.013113982192954819,1.2388485003200256,0.9739899613694571,0.1944055944055944,0.19279879683296622,0.474942735683921
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.1572209211553474,0.06937288576632838,0.02029664324746292,0.1290963257199603,1.8609046501943265,1.0,0.009389774244076086,1.0685764014062797,0.5489302780707006,0.09838546922300707,0.06417547806224344,0.21083473450289092
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06937288576632838,0.1572209211553474,0.02029664324746292,0.2925731432858215,1.8609046501943265,1.0,0.009389774244076086,1.1913303415693766,0.49711312622060866,0.09838546922300707,0.16060225689990493,0.21083473450289092
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.024668227946916473,0.04621389539422326,0.012125943273484258,0.49156118143459915,10.636653267191242,1.0,0.010985928367584606,1.8759112596810712,0.928899777472586,0.2063773250664305,0.46692574350771116,0.3769742844109933
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.04621389539422326,0.024668227946916473,0.012125943273484258,0.2623873873873874,10.636653267191242,1.0,0.010985928367584606,1.3222818527986844,0.9498832722002366,0.2063773250664305,0.2437315857557574,0.3769742844109933
frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC '}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.03601353109549831,0.04621389539422326,0.011085089773614365,0.30780346820809246,6.660409506327135,1.0,0.009420764214790399,1.3779122847331888,0.8816089323285173,0.15581565471836137,0.2742643990625032,0.2738341665364787
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC '}),0.04621389539422326,0.03601353109549831,0.011085089773614365,0.23986486486486489,6.660409506327136,1.0,0.009420764214790399,1.2681777546477,0.8910373903814659,0.15581565471836137,0.21146700741663763,0.2738341665364787
frozenset({'BATHROOM METAL SIGN'}),frozenset({'KITCHEN METAL SIGN'}),0.028987769971376528,0.017226125422846735,0.013635180848295602,0.47037701974865354,27.306025481783617,1.0,0.01313583388704004,1.8556103326761844,0.9921379119040274,0.4185303514376997,0.46109375314924683,0.6309589026235715
frozenset({'KITCHEN METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.017226125422846735,0.028987769971376528,0.013635180848295602,0.7915407854984894,27.306025481783617,1.0,0.01313583388704004,4.6580441759344104,0.9802642003974447,0.4185303514376997,0.7853176221113449,0.6309589026235715
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.022586520947176687,0.028987769971376528,0.017486338797814208,0.7741935483870968,26.707592517518968,1.0,0.01683160592414377,4.3001970186981895,0.9848006850895408,0.5129770992366413,0.767452515395973,0.688712573116349
frozenset({'BATHROOM METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.028987769971376528,0.022586520947176687,0.017486338797814208,0.6032315978456014,26.707592517518965,1.0,0.01683160592414377,2.463435782047161,0.9912928323864652,0.5129770992366413,0.5940628908260067,0.688712573116349
frozenset({'PINK  SPOTTY CUP'}),frozenset({'BLUE  SPOTTY CUP'}),0.015404631798074421,0.01550871714806141,0.011085089773614365,0.7195945945945946,46.39936286958099,1.0,0.010846183696287997,3.5109568641466726,0.9937564318553994,0.5590551181102363,0.7151773608466002,0.7171798476328678
frozenset({'BLUE  SPOTTY CUP'}),frozenset({'PINK  SPOTTY CUP'}),0.01550871714806141,0.015404631798074421,0.011085089773614365,0.714765100671141,46.39936286958099,1.0,0.010846183696287997,3.4518755261667513,0.9938614967633506,0.5590551181102363,0.7103024160577184,0.7171798476328678
frozenset({'BLUE  SPOTTY CUP'}),frozenset({'RED SPOTTY CUP'}),0.01550871714806141,0.01873536299765808,0.01014832162373146,0.6543624161073827,34.92659395973155,1.0,0.009857760178334526,2.8389986585116307,0.9866705161413627,0.42116630669546445,0.6477631304960678,0.5980145413870247
frozenset({'RED SPOTTY CUP'}),frozenset({'BLUE  SPOTTY CUP'}),0.01873536299765808,0.01550871714806141,0.01014832162373146,0.5416666666666667,34.92659395973155,1.0,0.009857760178334526,2.1479809807678665,0.9899149378862984,0.42116630669546445,0.5344465295765713,0.5980145413870247
frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),0.02164975279729378,0.023158990372105125,0.014884205048139474,0.6875,29.686095505617978,1.0,0.014382818631548491,3.1258912308092635,0.9876976048048977,0.4973913043478261,0.6800912360149174,0.6650983146067415
frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),0.023158990372105125,0.02164975279729378,0.014884205048139474,0.6426966292134831,29.686095505617978,1.0,0.014382818631548491,2.738150062925813,0.989223616021698,0.4973913043478261,0.6347899212903387,0.6650983146067415
frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),0.023939630497007546,0.023158990372105125,0.015352589123080927,0.641304347826087,27.691377625793848,1.0,0.014798171450888974,2.7233143298717075,0.9875287493956413,0.4836065573770492,0.6328003752519052,0.6521128480703469
frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),0.023158990372105125,0.023939630497007546,0.015352589123080927,0.6629213483146068,27.691377625793848,1.0,0.014798171450888974,2.8956457628588783,0.9867395681894114,0.4836065573770492,0.654653890048796,0.6521128480703469
frozenset({'CHILDS GARDEN TROWEL PINK'}),frozenset({'CHILDS GARDEN TROWEL BLUE '}),0.012021857923497269,0.011553473848555816,0.010096278948737965,0.8398268398268398,72.69041769041769,1.0,0.009957384727607786,6.171112095702259,0.9982437733783415,0.7490347490347489,0.8379546531497251,0.8568503568503568
frozenset({'CHILDS GARDEN TROWEL BLUE '}),frozenset({'CHILDS GARDEN TROWEL PINK'}),0.011553473848555816,0.012021857923497269,0.010096278948737965,0.8738738738738738,72.69041769041768,1.0,0.009957384727607786,7.83325526932084,0.9977707467916828,0.7490347490347489,0.8723391533126046,0.8568503568503568
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.041686182669789226,0.01785063752276867,0.01082487639864689,0.2596754057428215,14.547122219674387,1.0,0.010080751462100562,1.326646946617643,0.9717671441461764,0.2222222222222222,0.24621995132197516,0.43304469995595885
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.01785063752276867,0.041686182669789226,0.01082487639864689,0.6064139941690961,14.547122219674385,1.0,0.010080751462100562,2.434826958105646,0.9481835625427985,0.2222222222222222,0.5892931952839786,0.43304469995595885
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.041686182669789226,0.04376788966952901,0.020088472547488943,0.48189762796504376,11.010300738820828,1.0,0.018263956303653774,1.8456431816258008,0.9487246693915588,0.30732484076433125,0.4581834614862478,0.470437517906422
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.04376788966952901,0.041686182669789226,0.020088472547488943,0.4589774078478003,11.010300738820828,1.0,0.018263956303653774,1.7713009239004558,0.9507900327732756,0.30732484076433125,0.435443189518599,0.470437517906422
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.045016913869372885,0.041686182669789226,0.01394743689825657,0.30982658959537573,7.432356952653115,1.0,0.012070853603467725,1.388511644875431,0.9062497458213024,0.1917024320457797,0.2798043835709321,0.32220418118969785
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.041686182669789226,0.045016913869372885,0.01394743689825657,0.33458177278401996,7.432356952653114,1.0,0.012070853603467725,1.435162198856721,0.9030999693614041,0.1917024320457797,0.3032146465419588,0.32220418118969785
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.1572209211553474,0.041686182669789226,0.01014832162373146,0.06454816285998015,1.54843064838267,1.0,0.0035943815849371202,1.0244395053625501,0.4202582152934136,0.05376344086021507,0.023856465154475863,0.15399692787193767
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.041686182669789226,0.1572209211553474,0.01014832162373146,0.24344569288389517,1.5484306483826697,1.0,0.0035943815849371202,1.1139703665916945,0.36959169862395674,0.05376344086021507,0.10231005241225427,0.15399692787193767
frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.022898776997137653,0.037991152745251104,0.010304449648711944,0.45,11.844863013698632,1.0,0.009434498714134244,1.7491069950086342,0.9370321053410267,0.20370370370370372,0.42827968623208007,0.3606164383561644
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),0.037991152745251104,0.022898776997137653,0.010304449648711944,0.27123287671232876,11.84486301369863,1.0,0.009434498714134244,1.340759196977612,0.951732636071289,0.20370370370370372,0.25415391350345656,0.3606164383561644
frozenset({'COFFEE MUG CAT + BIRD DESIGN'}),frozenset({'COFFEE MUG DOG + BALL DESIGN'}),0.01550871714806141,0.014519906323185013,0.010981004423627375,0.7080536912751678,48.76434293137043,1.0,0.01075581930344475,3.375552504778056,0.9949231952903768,0.5765027322404372,0.7037522009850206,0.7321630463544297
frozenset({'COFFEE MUG DOG + BALL DESIGN'}),frozenset({'COFFEE MUG CAT + BIRD DESIGN'}),0.014519906323185013,0.01550871714806141,0.010981004423627375,0.7562724014336918,48.76434293137043,1.0,0.01075581930344475,4.039309822289572,0.9939249094480385,0.5765027322404372,0.7524329541443351,0.7321630463544297
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.03346344002081707,0.03892792089513401,0.016185271922976842,0.4836702954898912,12.424765678928154,1.0,0.014882609776967414,1.8613534544109307,0.9513510640434412,0.287962962962963,0.46275652395290295,0.449722848279705
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.03892792089513401,0.03346344002081707,0.016185271922976842,0.4157754010695187,12.424765678928154,1.0,0.014882609776967414,1.6543920980879379,0.9567602729958732,0.287962962962963,0.39554837021057515,0.449722848279705
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.03346344002081707,0.037991152745251104,0.012750455373406194,0.38102643856920687,10.029346598777137,1.0,0.011479140712193784,1.5542002230773957,0.931462548405104,0.21719858156028377,0.3565822568086183,0.35832143846268566
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.037991152745251104,0.03346344002081707,0.012750455373406194,0.33561643835616445,10.029346598777138,1.0,0.011479140712193784,1.454786987185162,0.9358464943997615,0.21719858156028377,0.31261414295787743,0.35832143846268566
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03346344002081707,0.03840749414519906,0.012906583398386677,0.385692068429238,10.042104464590526,1.0,0.011621336521708926,1.5653265348471823,0.9315936060528162,0.21888790820829657,0.3611556581083405,0.3608677144314212
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.03840749414519906,0.03346344002081707,0.012906583398386677,0.33604336043360433,10.042104464590524,1.0,0.011621336521708926,1.4557224107441573,0.9363834200147699,0.21888790820829657,0.3130558459364477,0.3608677144314212
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03346344002081707,0.1572209211553474,0.01092896174863388,0.32659409020217733,2.0772940891210983,1.0,0.005667808883534303,1.2515172002242765,0.5365596443186362,0.06079907353792705,0.20096983100128674,0.19805374817953952
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.1572209211553474,0.03346344002081707,0.01092896174863388,0.06951340615690169,2.077294089121098,1.0,0.005667808883534303,1.0387431332967314,0.615350482542035,0.06079907353792705,0.037298088482924076,0.19805374817953952
frozenset({'CREAM CUPID HEARTS COAT HANGER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.026801977621649754,0.1572209211553474,0.01191777257351028,0.4446601941747573,2.8282507881721153,1.0,0.007703940963049498,1.5175916979195667,0.6642271676435559,0.06924705170849713,0.34106123447375325,0.2602314542538798
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM CUPID HEARTS COAT HANGER'}),0.1572209211553474,0.026801977621649754,0.01191777257351028,0.07580271433300233,2.8282507881721157,1.0,0.007703940963049498,1.053019779944483,0.7670154399737247,0.06924705170849713,0.05035022224110373,0.2602314542538798
frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03601353109549831,0.1572209211553474,0.016757741347905284,0.4653179190751445,2.959643765319067,1.0,0.011095660815014292,1.5762246555689179,0.6868576686429461,0.09495723975228547,0.365572669817766,0.28595257092453025
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM HEART CARD HOLDER'}),0.1572209211553474,0.03601353109549831,0.016757741347905284,0.10658722277391593,2.959643765319067,1.0,0.011095660815014292,1.0789933762728787,0.785640644453087,0.09495723975228547,0.07321025134161824,0.28595257092453025
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.022118136872235232,0.021025240697371845,0.01337496747332813,0.6047058823529412,28.76094933022714,1.0,0.012909928321811969,2.476573051807244,0.9870626192009575,0.44930069930069927,0.596216231429045,0.6204222481071637
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.021025240697371845,0.022118136872235232,0.01337496747332813,0.6361386138613861,28.76094933022714,1.0,0.012909928321811969,2.687512059208279,0.985960693997448,0.44930069930069927,0.6279086463728863,0.6204222481071637
frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL NATURAL'}),0.02664584959666927,0.025813166796773354,0.013739266198282592,0.515625,19.975270917338708,1.0,0.013051452438202032,2.0112244298389195,0.9759429292659255,0.3548387096774194,0.502790446872162,0.5239415322580645
frozenset({'EDWARDIAN PARASOL NATURAL'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.025813166796773354,0.02664584959666927,0.013739266198282592,0.532258064516129,19.975270917338708,1.0,0.013051452438202032,2.0809640456898792,0.9751087454490414,0.3548387096774194,0.5194534946092829,0.5239415322580645
frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL RED'}),0.02664584959666927,0.019151704397606037,0.013427010148321624,0.50390625,26.311300526494566,1.0,0.012916696713423144,1.9771430210567942,0.9883283658427305,0.4147909967845659,0.4942196951106277,0.6024966032608696
frozenset({'EDWARDIAN PARASOL RED'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.019151704397606037,0.02664584959666927,0.013427010148321624,0.7010869565217391,26.311300526494566,1.0,0.012916696713423144,3.2563120668038703,0.9807770693668271,0.4147909967845659,0.692904126052784,0.6024966032608696
frozenset({'EDWARDIAN PARASOL RED'}),frozenset({'EDWARDIAN PARASOL NATURAL'}),0.019151704397606037,0.025813166796773354,0.01025240697371845,0.5353260869565217,20.738489437237025,1.0,0.009758040833660548,2.09649564104554,0.9703646165933044,0.295352323838081,0.5230135563261694,0.46625175315568024
frozenset({'EDWARDIAN PARASOL NATURAL'}),frozenset({'EDWARDIAN PARASOL RED'}),0.025813166796773354,0.019151704397606037,0.01025240697371845,0.39717741935483875,20.73848943723703,1.0,0.009758040833660548,1.627092824811998,0.9769999427818798,0.295352323838081,0.3854069142517762,0.46625175315568024
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.032214415820973195,0.03918813427010148,0.01483216237314598,0.46042003231017775,11.74896536632147,1.0,0.013569739520520801,1.780666302056309,0.9453396882181793,0.2621895124195032,0.4384124645672227,0.4194530440435351
